Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyDebt,NonRealEstateLoans
36412,0,0.051996414,39.0,0,3000.0,5.0,0,0.0,0,2.0,822.725757,5.0
36413,0,0.033626627,67.0,0,4802.972907409753,9.0,0,0.0,0,0.0,555.0,9.0
36414,0,0.636415579,45.0,0,5417.0,5.0,0,1.0,0,0.0,1758.675343682,4.0
36415,0,0.0,52.0,0,6775.0,8.0,1,1.0,0,1.0,2803.586184725,7.0
36416,0,0.261640798,49.0,0,8500.0,10.0,0,2.0,0,3.0,3191.6245145000003,8.0
36417,0,0.091592673,38.0,0,15000.0,6.0,0,3.0,0,1.0,3671.755215,3.0
36418,0,0.032759345,34.0,1,7333.0,5.0,0,2.0,0,0.0,1624.778427078,3.0
36419,0,0.24857871,70.0,0,2144.0,8.0,0,1.0,0,0.0,760.64522192,7.0
36421,0,0.0,49.0,0,9339.422650887203,6.0,0,2.0,0,0.0,4434.0,4.0
36422,0,0.578027466,82.0,0,2992.0,5.0,0,1.0,0,0.0,1327.556297232,4.0
36423,0,0.088721122,60.0,0,5600.0,10.0,0,1.0,0,0.0,1728.6913056,9.0
36424,0,0.730486009,57.0,0,3167.0,19.0,0,1.0,0,0.0,3378.9330810640004,18.0
36425,0,0.0,56.0,0,4439.543653053913,2.0,0,0.0,0,0.0,186.0,2.0
36426,0,0.022799349,68.0,0,2200.0,9.0,0,2.0,0,0.0,2430.8950468000003,7.0
36427,0,0.038204194,49.0,0,45833.0,7.0,0,1.0,0,1.0,2701.94105771,6.0
36428,0,0.06637935,37.0,0,3083.0,5.0,0,0.0,0,0.0,583.810636346,5.0
36429,0,0.14464738,36.0,0,6500.0,5.0,0,0.0,0,3.0,732.887246,5.0
36430,0,0.041233365,44.0,0,5500.0,6.0,0,2.0,0,3.0,2769.496455,4.0
36431,0,0.579554034,74.0,0,2900.0,7.0,0,1.0,0,0.0,1257.5663559,6.0
36432,0,0.014789621,63.0,0,7750.0,11.0,0,1.0,0,0.0,1363.82402075,10.0
36433,0,0.783610968,47.0,0,8083.0,12.0,0,1.0,0,0.0,3086.6181332789997,11.0
36434,0,0.176734341,65.0,0,5481.0,14.0,0,3.0,0,0.0,4605.159795705,11.0
36435,0,0.878243513,29.0,1,3796.936445508315,8.0,0,0.0,0,0.0,576.0,8.0
36436,0,0.875902677,40.0,0,5229.767439814337,8.0,0,1.0,1,0.0,1431.0,7.0
36437,0,0.008284925,76.0,0,4547.948254523455,1.0,0,0.0,0,0.0,2.0,1.0
36438,0,0.422974785,37.0,0,0.0,6.0,0,1.0,0,0.0,1730.0,5.0
36439,1,0.168511246,27.0,2,2600.0,5.0,0,0.0,0,1.0,460.82275980000003,5.0
36440,0,0.025787908,54.0,0,0.0,8.0,0,1.0,0,2.0,1502.0,7.0
36441,0,0.018792455,84.0,0,4879.779388456411,4.0,0,0.0,0,0.0,15.0,4.0
36442,0,0.412490798,67.0,0,9700.0,17.0,0,2.0,0,2.0,5312.4523209,15.0
36443,0,0.184122429,39.0,0,5500.0,5.0,0,1.0,0,0.0,2903.4720935,4.0
36444,0,0.0,59.0,0,4700.0,15.0,0,1.0,0,0.0,1279.7277171,14.0
36445,1,0.998461775,51.0,1,10156.0,6.0,1,2.0,2,1.0,4651.54199378,4.0
36446,0,0.008561137,78.0,0,5751.0,14.0,0,0.0,0,0.0,24.995651814000002,14.0
36447,0,0.155137945,23.0,0,2916.0,2.0,0,0.0,0,1.0,14.994856403999998,2.0
36448,0,0.146550493,34.0,0,2135.0,5.0,0,1.0,0,0.0,2392.879213795,4.0
36449,0,0.587096552,36.0,1,6250.0,10.0,0,1.0,0,1.0,1898.6962062500002,9.0
36450,0,0.043261959,70.0,0,4166.0,3.0,0,0.0,0,0.0,102.975283818,3.0
36451,0,0.051941868,58.0,0,10500.0,10.0,0,1.0,0,0.0,1626.8450625,9.0
36452,0,0.015286547,48.0,0,7800.0,4.0,0,0.0,0,1.0,14.998073999999999,4.0
36453,0,0.0,37.0,0,1250.0,6.0,0,2.0,0,1.0,2235.21183,4.0
36454,0,0.184605918,29.0,0,4000.0,5.0,0,1.0,0,0.0,2133.466632,4.0
36455,0,0.200689883,46.0,0,7631.0,9.0,0,2.0,0,3.0,3309.56630251,7.0
36456,0,0.9999999,32.0,0,1.0,11.0,2,0.0,3,0.0,812.0,11.0
36457,0,0.366654684,50.0,0,3000.0,14.0,0,0.0,0,0.0,1616.461179,14.0
36458,0,0.089269689,61.0,0,5833.0,9.0,0,1.0,0,0.0,980.8318467629999,8.0
36460,0,0.002888109,50.0,0,3250.0,13.0,0,1.0,0,0.0,1644.4940005,12.0
36461,0,0.0,46.0,0,5000.0,5.0,0,0.0,0,0.0,14.997000000000002,5.0
36462,0,0.740892046,44.0,0,6250.0,16.0,0,1.0,0,0.0,2354.6232625,15.0
36463,0,0.256476863,58.0,0,1846.0,12.0,0,2.0,0,0.0,1629.1174879720002,10.0
36464,0,0.022392265,66.0,0,15600.0,16.0,0,3.0,0,0.0,3086.8021236,13.0
36465,0,0.354468395,71.0,1,5820.0,10.0,0,1.0,0,0.0,2493.5715504,9.0
36466,0,0.099154192,34.0,0,8500.0,17.0,0,1.0,0,2.0,2515.7040385,16.0
36467,0,0.889466301,46.0,1,13287.0,13.0,0,0.0,0,3.0,3274.753535538,13.0
36468,0,0.127641904,45.0,0,13500.0,12.0,1,1.0,1,2.0,1065.9210389999998,11.0
36469,0,0.0,31.0,0,1315.0,6.0,0,1.0,0,0.0,2230.30395108,5.0
36470,0,0.035642859,60.0,0,5418.316036796835,6.0,0,1.0,0,0.0,1450.0,5.0
36471,0,0.216335316,74.0,0,10432.784633779225,12.0,0,2.0,0,0.0,5778.0,10.0
36472,0,0.9999999,80.0,0,4592.647798943022,0.0,0,0.0,0,0.0,0.0,0.0
36474,0,0.033694648,27.0,0,3600.0,3.0,0,0.0,0,0.0,514.8569844,3.0
36475,0,0.102354331,43.0,0,4000.0,4.0,0,1.0,0,0.0,1458.63534,3.0
36476,0,0.453341866,47.0,4,6500.0,7.0,0,2.0,1,2.0,2771.5736035,5.0
36477,0,0.027141057,72.0,1,400.0,14.0,0,0.0,0,0.0,44.8877804,14.0
36478,0,0.121675999,54.0,0,3500.0,15.0,0,2.0,0,0.0,1600.5427025,13.0
36479,0,0.080345983,61.0,0,6610.338224072223,3.0,0,1.0,0,1.0,1704.0,2.0
36480,0,0.054684152,71.0,0,5000.0,7.0,0,1.0,0,0.0,248.95021,6.0
36481,0,0.000155552,50.0,0,5780.0,11.0,0,1.0,0,2.0,2118.6334524,10.0
36482,0,0.544222385,38.0,0,14583.0,4.0,0,0.0,0,3.0,2564.8241199420004,4.0
36483,0,0.170113644,39.0,1,4600.0,16.0,0,0.0,0,2.0,727.8417758,16.0
36484,0,0.028430311,63.0,0,7876.0,11.0,0,1.0,0,2.0,2157.726035168,10.0
36485,0,0.905625167,40.0,4,1500.0,5.0,1,0.0,0,1.0,977.3484344999999,5.0
36486,0,0.226745478,45.0,0,4867.0,5.0,0,0.0,1,5.0,877.8196395150001,5.0
36487,0,0.9999999,29.0,0,1752.0,0.0,0,0.0,0,5.0,0.0,0.0
36488,0,0.064705722,49.0,0,6083.0,7.0,0,1.0,0,1.0,894.8528907780001,6.0
36489,0,0.964452344,38.0,0,3400.0,5.0,0,2.0,0,2.0,1715.4954422,3.0
36490,1,0.870458838,32.0,3,3076.0,14.0,0,2.0,1,0.0,3525.8537541439996,12.0
36491,0,0.302953466,59.0,0,2145.0,7.0,0,1.0,0,1.0,1187.4464122949998,6.0
36492,0,0.046560953,47.0,0,2984.0,7.0,0,1.0,0,0.0,961.677722088,6.0
36493,0,0.151886583,42.0,0,9500.0,14.0,0,2.0,0,0.0,2366.750865,12.0
36494,0,0.107996516,52.0,0,7733.0,9.0,0,3.0,0,2.0,1536.801268244,6.0
36495,1,0.233900814,38.0,0,4596.0,7.0,1,2.0,0,0.0,4082.111813604,5.0
36496,0,0.001878086,65.0,0,2200.0,18.0,0,2.0,0,0.0,1091.5038617999999,16.0
36497,0,0.021107202,33.0,0,8500.0,6.0,0,0.0,0,0.0,1198.858955,6.0
36498,0,0.834851036,43.0,1,3500.0,15.0,0,0.0,0,2.0,1333.618965,15.0
36499,0,0.038818051,64.0,0,10900.0,7.0,0,0.0,0,0.0,1376.8736774000001,7.0
36500,0,0.9999999,23.0,0,2056.7854208275853,3.0,0,0.0,0,0.0,370.0,3.0
36501,0,0.404435457,45.0,0,3833.0,11.0,0,2.0,0,2.0,3140.1807500580003,9.0
36502,0,0.0,50.0,0,4653.1639278856,3.0,0,1.0,0,0.0,740.0,2.0
36503,0,0.002428522,84.0,0,1700.0,9.0,0,0.0,0,1.0,253.8506759,9.0
36504,0,0.0,38.0,0,8000.0,2.0,0,0.0,0,0.0,471.941008,2.0
36505,0,0.693843594,27.0,0,2250.0,3.0,0,0.0,0,0.0,97.9564635,3.0
36506,0,0.017983034,54.0,0,8596.664996088439,5.0,0,2.0,0,1.0,2648.0,3.0
36507,0,0.190903267,60.0,0,2388.0,11.0,0,1.0,0,0.0,1979.171202468,10.0
36508,0,0.007983315,79.0,0,3874.0,8.0,0,1.0,0,0.0,637.835353714,7.0
36509,0,0.259787011,48.0,0,8100.0,9.0,0,1.0,0,3.0,1531.8108855,8.0
36510,0,0.9999999,55.0,0,5558.42277068803,0.0,0,0.0,0,1.0,0.0,0.0
36511,0,0.0,30.0,0,3210.0,7.0,0,1.0,0,0.0,1772.44783635,6.0
36512,0,0.336688777,38.0,1,6611.0,5.0,0,1.0,0,2.0,3185.51815098,4.0
36513,0,0.847516394,60.0,0,9652.397663377342,10.0,0,1.0,0,1.0,3666.0,9.0
36514,0,0.037312787,48.0,0,5894.9591725255505,7.0,0,1.0,0,0.0,1814.0,6.0
36515,0,0.976695428,27.0,0,4543.4592439059425,11.0,0,0.0,0,0.0,2175.0,11.0
36516,0,0.778487851,56.0,0,6208.0,9.0,0,2.0,0,0.0,2962.522790208,7.0
36517,0,0.069027382,77.0,0,2692.0,6.0,0,1.0,0,0.0,504.812475936,5.0
36518,0,0.270267621,49.0,0,2713.0,7.0,0,0.0,0,1.0,366.864776593,7.0
36519,0,0.968864701,41.0,1,5396.021600253314,4.0,3,0.0,0,2.0,1497.0,4.0
36520,0,0.088152948,49.0,0,3333.0,7.0,0,1.0,0,2.0,855.7432504500001,6.0
36521,0,0.103908218,34.0,0,12573.0,5.0,0,2.0,1,0.0,2192.825598084,3.0
36522,0,0.786790593,33.0,1,4512.0,3.0,0,0.0,0,1.0,551.877686304,3.0
36523,0,0.013149343,56.0,0,13676.0,5.0,0,2.0,0,0.0,5839.573007424,3.0
36524,0,0.057676185,81.0,1,3300.0,14.0,0,0.0,0,0.0,172.9475913,14.0
36525,0,0.276597264,39.0,0,5648.0,7.0,0,1.0,0,2.0,1960.6528593760002,6.0
36526,0,0.9999999,25.0,0,3600.0,8.0,0,1.0,0,0.0,2240.3776716,7.0
36527,0,0.85693321,38.0,0,6234.7637876249555,9.0,0,0.0,0,2.0,1970.0,9.0
36528,0,0.65087211,58.0,1,4500.0,23.0,0,1.0,0,0.0,2949.3445905,22.0
36529,0,0.019771665,35.0,1,2834.0,7.0,0,2.0,0,0.0,1068.62292654,5.0
36530,0,0.9999999,51.0,0,14000.0,2.0,0,1.0,0,0.0,948.932222,1.0
36531,0,0.0,32.0,1,3325.4066025902903,2.0,0,0.0,0,0.0,0.0,2.0
36532,0,0.13343985,49.0,0,7250.0,9.0,0,1.0,0,1.0,3127.5686115,8.0
36533,0,0.135982454,68.0,1,3329.0,6.0,0,1.0,0,1.0,681.795195845,5.0
36534,0,0.004219053,71.0,0,4721.783876689646,4.0,0,1.0,0,0.0,807.0,3.0
36535,0,0.081186779,63.0,0,0.0,15.0,0,1.0,0,0.0,633.0,14.0
36536,0,0.00077271,51.0,0,8361.799360922485,7.0,0,2.0,0,0.0,3551.0,5.0
36537,0,0.496689845,56.0,1,5200.0,20.0,0,2.0,0,0.0,6149.8173412,18.0
36538,0,0.411586474,26.0,0,4000.0,5.0,0,0.0,0,0.0,416.895776,5.0
36539,0,0.242430577,31.0,0,3000.0,12.0,0,1.0,0,0.0,2115.294903,11.0
36540,0,0.058739462,60.0,0,4450.0,11.0,0,0.0,0,0.0,432.9027195,11.0
36541,0,0.113934462,41.0,0,11005.08483391823,8.0,0,1.0,0,0.0,6753.0,7.0
36542,0,0.017288121,69.0,0,8207.06330334594,12.0,0,3.0,0,0.0,3672.0,9.0
36543,0,0.047812842,80.0,1,7000.0,9.0,0,1.0,0,0.0,1107.841735,8.0
36544,0,0.147392601,36.0,0,9793.0,9.0,0,1.0,0,2.0,2412.753626276,8.0
36545,0,0.10945934,48.0,0,3334.0,4.0,0,0.0,0,0.0,898.7304334780001,4.0
36546,0,0.128978504,29.0,0,9950.0,7.0,0,2.0,0,1.0,4727.524873599999,5.0
36547,0,0.889421274,37.0,0,8000.0,12.0,0,1.0,0,2.0,2704.66192,11.0
36548,0,0.154055938,49.0,0,12000.0,7.0,0,2.0,0,3.0,2859.761688,5.0
36550,0,0.010262129,76.0,0,6696.356213153471,26.0,0,2.0,0,0.0,2440.0,24.0
36551,0,0.021955561,85.0,0,2373.0,9.0,0,0.0,0,0.0,32.98610007,9.0
36552,0,0.079482579,66.0,0,9300.0,16.0,0,1.0,0,1.0,1251.8653926,15.0
36553,0,0.041686005,75.0,0,2875.0,7.0,0,0.0,0,0.0,505.8240615,7.0
36554,0,0.004666278,64.0,0,5500.0,2.0,0,1.0,0,1.0,2450.554447,1.0
36555,0,0.376661569,48.0,0,4605.808114179539,3.0,0,0.0,0,0.0,646.0,3.0
36556,0,0.9999999,32.0,0,6443.0,3.0,1,1.0,0,1.0,2635.590937442,2.0
36557,0,0.241363985,58.0,0,6700.0,10.0,2,0.0,0,0.0,787.8824063,10.0
36558,0,0.033738421,38.0,1,4108.0,12.0,0,0.0,0,0.0,34.991483904,12.0
36559,0,0.0,64.0,0,10166.0,10.0,0,2.0,0,0.0,4456.56162562,8.0
36560,0,0.283212051,41.0,0,11416.0,12.0,0,2.0,0,3.0,4896.571074728,10.0
36561,0,0.078355788,44.0,0,5000.0,10.0,0,1.0,0,2.0,2372.525495,9.0
36562,0,0.449421706,44.0,1,6275.0,13.0,0,1.0,0,4.0,2190.6508928000003,12.0
36563,0,0.041994401,80.0,0,4884.783223958384,5.0,0,0.0,0,0.0,10.0,5.0
36564,0,0.0,62.0,0,10300.0,7.0,0,0.0,0,0.0,686.9333062000001,7.0
36565,0,0.120984877,36.0,0,1800.0,10.0,0,0.0,0,0.0,599.6668518,10.0
36566,0,0.162288036,60.0,0,17400.0,9.0,0,0.0,0,0.0,496.97143980000004,9.0
36567,0,0.0,30.0,0,2139.0,4.0,0,1.0,0,1.0,1192.4425244039999,3.0
36568,0,0.309852767,43.0,4,12417.0,20.0,0,2.0,0,3.0,2841.77113461,18.0
36569,0,0.00533558,58.0,0,5113.161472432983,14.0,0,0.0,0,0.0,13.0,14.0
36570,0,0.066011523,62.0,1,3091.0,8.0,0,3.0,0,0.0,1256.5934659079999,5.0
36571,0,0.312035914,58.0,1,5833.0,9.0,0,0.0,0,1.0,1006.8273928850001,9.0
36572,0,0.007771371,55.0,0,4623.767356557587,5.0,0,0.0,0,0.0,404.0,5.0
36573,0,0.08548083,44.0,0,1920.0,3.0,0,2.0,0,2.0,2026.9442995199997,1.0
36574,0,0.086950924,64.0,0,11750.0,3.0,0,0.0,0,0.0,120.98970299999999,3.0
36576,0,0.081232217,54.0,0,4930.0,5.0,0,1.0,0,1.0,1930.6083954100002,4.0
36577,0,0.078955767,57.0,0,9500.0,17.0,0,1.0,0,1.0,1761.8145485,16.0
36578,0,0.203327696,61.0,0,7472.912835413319,15.0,0,2.0,0,1.0,2204.0,13.0
36579,0,0.357611274,60.0,0,10375.714839157186,9.0,0,2.0,0,0.0,5336.0,7.0
36580,0,0.097287288,45.0,0,7500.0,12.0,0,1.0,0,0.0,2539.6613775,11.0
36581,0,0.03947849,66.0,0,2956.0,8.0,0,1.0,0,0.0,1543.477850524,7.0
36582,0,0.133011279,64.0,1,3300.0,19.0,0,3.0,0,0.0,6615.995152799999,16.0
36583,0,0.811689842,56.0,2,8127.0,17.0,0,1.0,0,1.0,4063.5,16.0
36584,0,0.141985054,59.0,0,2600.0,4.0,0,1.0,0,0.0,597.7700872,3.0
36585,1,0.782801911,29.0,4,3764.0,4.0,0,0.0,0,1.0,665.82310652,4.0
36586,0,0.077817609,71.0,0,10000.0,19.0,0,3.0,0,0.0,3310.66893,16.0
36587,0,0.34899591,40.0,1,8000.0,14.0,0,2.0,0,0.0,2897.637792,12.0
36588,0,0.555954918,52.0,2,2889.0,28.0,0,2.0,0,4.0,3100.926642489,26.0
36589,0,0.024189868,71.0,1,10500.0,14.0,0,2.0,0,0.0,1858.8229695,12.0
36590,0,0.028539603,53.0,0,11640.0,24.0,0,1.0,0,0.0,3903.6646282799998,23.0
36591,0,0.165927192,57.0,0,9800.0,13.0,0,0.0,0,0.0,589.9398022,13.0
36592,0,0.451936578,31.0,0,4750.0,6.0,1,2.0,0,0.0,4879.972635,4.0
36593,0,0.335865654,47.0,0,2600.0,4.0,0,0.0,0,0.0,26.9896198,4.0
36594,0,0.039435776,62.0,0,25000.0,8.0,0,1.0,0,0.0,2054.9178,7.0
36595,0,0.055865251,71.0,0,11500.0,8.0,0,0.0,0,0.0,609.946959,8.0
36596,0,0.22576166,56.0,1,8833.0,27.0,0,2.0,1,1.0,3095.649536628,25.0
36597,0,0.103609238,46.0,0,5000.0,8.0,0,0.0,0,2.0,364.92701500000004,8.0
36598,0,0.006249805,48.0,1,5000.0,5.0,0,1.0,0,3.0,917.816435,4.0
36599,0,0.258853044,71.0,0,5433.0,12.0,0,2.0,0,0.0,3211.408904661,10.0
36600,0,0.079446028,59.0,0,5267.997122368505,4.0,0,1.0,0,0.0,1321.0,3.0
36601,0,0.001782366,65.0,0,15262.872098127496,6.0,0,1.0,0,0.0,326442.0,5.0
36602,0,0.807999769,83.0,0,2961.0,8.0,0,1.0,0,0.0,1581.465901302,7.0
36603,0,0.007188711,66.0,0,10500.0,18.0,0,1.0,0,0.0,1759.8323925000002,17.0
36604,0,0.42973003,34.0,0,8750.0,6.0,0,0.0,0,2.0,2641.6980887500004,6.0
36605,0,0.076313047,53.0,0,6888.963760721679,13.0,0,1.0,0,0.0,2897.0,12.0
36606,1,0.035312292,53.0,1,25712.0,22.0,1,2.0,0,0.0,4299.8327758079995,20.0
36607,0,0.007254783,76.0,0,5500.0,11.0,0,1.0,0,0.0,521.905109,10.0
36608,0,0.600418259,49.0,0,10000.0,16.0,0,2.0,0,4.0,2797.72023,14.0
36609,0,0.118342107,29.0,0,3667.0,15.0,0,1.0,0,0.0,3128.1469461449997,14.0
36610,0,0.088696944,52.0,0,10000.0,5.0,0,0.0,0,3.0,963.90361,5.0
36611,0,0.03490996,60.0,0,3800.0,7.0,0,2.0,0,0.0,1685.5564316,5.0
36612,0,0.09197707,71.0,0,8000.0,12.0,0,1.0,0,0.0,2781.6522959999998,11.0
36613,0,0.9999999,39.0,0,3470.0,4.0,2,1.0,2,2.0,2571.25900357,3.0
36614,0,0.169123082,45.0,1,5000.0,6.0,0,2.0,0,0.0,1424.7150550000001,4.0
36615,0,0.610243136,46.0,0,7054.0,4.0,0,0.0,0,1.0,1413.79957242,4.0
36616,0,0.006998473,43.0,0,8310.0,13.0,0,2.0,0,0.0,5859.294908399999,11.0
36617,0,0.001694548,65.0,0,4776.201891480401,8.0,0,0.0,0,0.0,327.0,8.0
36618,0,0.623976173,27.0,2,3800.0,4.0,0,0.0,0,1.0,627.8347802000001,4.0
36619,0,0.145952252,51.0,0,6300.0,13.0,0,0.0,0,0.0,988.8430418999999,13.0
36620,0,0.0,43.0,0,9031.438040570018,6.0,0,2.0,0,0.0,4265.0,4.0
36621,1,0.981555032,42.0,1,9271.0,21.0,0,2.0,0,1.0,5132.446394853,19.0
36622,1,0.9999999,53.0,0,1367.0,1.0,0,0.0,1,0.0,334.755117047,1.0
36623,0,0.0,51.0,0,6083.0,4.0,0,0.0,0,0.0,457.924717943,4.0
36624,0,0.9999999,63.0,0,6973.0,0.0,0,0.0,0,1.0,0.0,0.0
36625,0,0.11935992,78.0,0,4500.0,12.0,0,2.0,0,0.0,1495.6676280000001,10.0
36626,0,0.940411918,53.0,0,3000.0,5.0,0,1.0,1,2.0,953.6821050000001,4.0
36627,1,0.533291945,60.0,1,3800.0,17.0,0,2.0,0,0.0,6423.3096548,15.0
36628,0,0.127077055,37.0,1,7000.0,6.0,0,0.0,0,3.0,1924.72504,6.0
36629,0,0.292523583,62.0,0,20000.0,19.0,0,9.0,0,4.0,15967.20164,10.0
36630,0,0.265629321,48.0,4,12583.0,14.0,0,3.0,1,0.0,4051.6780084380002,11.0
36631,0,0.019068642,51.0,0,7083.0,12.0,0,1.0,0,0.0,1145.83822983,11.0
36632,0,0.292193108,58.0,0,13240.0,7.0,0,2.0,0,0.0,3045.76995552,5.0
36633,0,0.0,59.0,1,3000.0,3.0,0,0.0,0,0.0,605.798067,3.0
36634,0,0.9999999,63.0,0,8906.363435717885,6.0,0,4.0,0,0.0,3615.0,2.0
36635,0,0.103744813,33.0,1,5200.0,7.0,0,1.0,0,2.0,1701.6727572,6.0
36636,0,0.0,32.0,0,3634.962508174496,4.0,0,0.0,0,0.0,239.0,4.0
36637,0,0.886535552,36.0,0,2905.0,2.0,0,0.0,0,2.0,24.991398354999998,2.0
36638,0,0.019091536,79.0,0,5000.0,11.0,0,0.0,0,1.0,66.986605,11.0
36639,0,0.113181232,51.0,0,19300.0,13.0,0,2.0,0,2.0,2163.8878799,11.0
36640,0,0.091996933,75.0,0,4351.012939426347,2.0,0,0.0,0,0.0,534.0,2.0
36641,0,0.021119428,75.0,0,5264.464298693302,12.0,0,0.0,0,0.0,1379.0,12.0
36642,0,0.098152148,60.0,0,5740.87396626833,8.0,0,1.0,0,0.0,1509.0,7.0
36643,0,0.9999999,61.0,0,4509.874970701098,1.0,0,0.0,0,0.0,161.0,1.0
36644,0,0.126771831,79.0,0,4000.0,5.0,0,0.0,0,0.0,239.940016,5.0
36645,0,0.083713311,49.0,0,0.0,6.0,0,1.0,0,0.0,1264.0,5.0
36646,0,0.135878513,49.0,0,14400.0,15.0,0,2.0,0,0.0,5162.641488,13.0
36647,0,0.049375842,59.0,0,7996.0,6.0,0,0.0,0,3.0,130.983619428,6.0
36648,0,0.075804129,61.0,0,8116.0,11.0,0,2.0,0,0.0,1722.787726988,9.0
36649,0,0.078751445,48.0,0,8103.0,8.0,0,1.0,0,3.0,2083.74284688,7.0
36650,0,0.9999999,60.0,0,4547.948254523455,1.0,0,0.0,0,0.0,24.0,1.0
36651,0,0.033259868,54.0,0,7916.0,12.0,0,2.0,0,2.0,1210.847041596,10.0
36653,0,0.808959552,38.0,0,4038.0,5.0,0,1.0,0,1.0,1790.556574458,4.0
36654,1,0.011595931,64.0,0,2800.0,10.0,0,0.0,0,0.0,1286.5405223999999,10.0
36655,0,0.055041812,46.0,0,6843.926604038383,7.0,0,1.0,0,2.0,2275.0,6.0
36656,0,0.215481746,47.0,0,3900.0,10.0,0,0.0,0,1.0,4894.7449356,10.0
36657,0,0.159730702,65.0,0,10393.0,6.0,0,1.0,0,1.0,1464.8590531,5.0
36658,1,0.546625459,40.0,1,14250.0,4.0,1,0.0,0,0.0,1400.90169675,4.0
36659,0,0.03029809,59.0,0,6320.0,19.0,0,1.0,0,0.0,1406.77740784,18.0
36660,0,0.556471946,63.0,2,6557.0,14.0,0,1.0,0,2.0,3611.449221532,13.0
36661,0,0.04616349,62.0,0,5173.734316766402,8.0,0,1.0,0,0.0,1092.0,7.0
36662,0,0.068259386,82.0,0,4650.538372486941,4.0,0,1.0,0,0.0,556.0,3.0
36663,0,0.172542317,35.0,0,5000.0,10.0,0,2.0,0,0.0,3543.2913399999998,8.0
36664,0,0.089191638,26.0,0,2250.0,8.0,0,0.0,0,0.0,598.7338964999999,8.0
36665,0,0.036384081,64.0,0,1800.0,4.0,0,0.0,0,0.0,26.985007799999998,4.0
36666,0,0.008440423,48.0,0,5154.425865213644,5.0,0,1.0,0,0.0,1146.0,4.0
36667,0,0.616923765,40.0,0,7354.797974478866,14.0,0,1.0,0,0.0,43843.0,13.0
36668,0,0.026331875,71.0,0,4000.0,10.0,0,0.0,0,1.0,327.91801999999996,10.0
36669,0,0.097805705,73.0,0,10000.0,14.0,0,1.0,0,0.0,2054.79452,13.0
36670,0,0.012903937,51.0,1,12500.0,13.0,0,4.0,0,1.0,5258.5793125,9.0
36671,0,0.455814994,61.0,1,3377.0,11.0,0,1.0,0,0.0,4654.621669621,10.0
36672,0,0.009420948,68.0,0,7208.0,22.0,0,2.0,0,0.0,2742.6195000079997,20.0
36673,0,0.685768177,42.0,0,0.0,11.0,0,2.0,0,0.0,5714.0,9.0
36674,0,0.010019644,66.0,0,5113.161472432983,11.0,0,0.0,0,0.0,29.0,11.0
36675,0,0.029815555,74.0,0,5140.0,4.0,0,0.0,0,0.0,51.98988696,4.0
36676,0,0.047163053,70.0,2,17500.0,16.0,0,4.0,0,0.0,7239.586305,12.0
36677,0,0.9999999,40.0,0,10833.0,4.0,0,1.0,0,2.0,1420.868835447,3.0
36678,0,0.022883505,44.0,0,9000.0,8.0,0,1.0,0,0.0,690.923232,7.0
36679,0,0.096417778,55.0,0,6913.0,16.0,0,3.0,0,0.0,6863.007230248,13.0
36680,0,0.020334206,51.0,1,11250.0,3.0,0,0.0,0,2.0,8.99920125,3.0
36681,0,0.38765859,43.0,0,5000.0,13.0,0,2.0,0,2.0,4754.04919,11.0
36682,0,0.162253815,24.0,0,2500.0,5.0,0,0.0,0,0.0,962.614955,5.0
36683,0,0.152589827,49.0,0,6700.0,4.0,0,2.0,0,3.0,2150.6790022,2.0
36684,0,0.858045913,54.0,0,10000.0,13.0,0,3.0,0,1.0,4155.5844400000005,10.0
36685,0,0.03650222,64.0,0,4961.92106496095,4.0,0,1.0,0,0.0,992.0,3.0
36686,0,0.042684319,57.0,0,2500.0,16.0,0,1.0,0,0.0,1630.3478599999999,15.0
36687,0,0.001949951,58.0,0,0.0,9.0,0,1.0,0,3.0,1929.0,8.0
36688,0,0.347756677,53.0,0,9500.0,10.0,0,1.0,0,2.0,1939.7958135,9.0
36689,0,0.018632423,44.0,0,9049.0,17.0,0,2.0,0,2.0,4182.537792305,15.0
36690,0,0.0,50.0,0,6392.345649011552,15.0,0,2.0,0,1.0,1737.0,13.0
36691,0,0.083689615,58.0,0,11231.0,20.0,0,1.0,0,3.0,2097.813209019,19.0
36692,0,0.479860806,35.0,0,3333.0,2.0,0,0.0,0,2.0,358.892320512,2.0
36693,0,0.9999999,73.0,1,1996.0,1.0,1,0.0,0,0.0,54.972458751999994,1.0
36694,1,0.536846315,30.0,0,7800.0,12.0,0,0.0,0,2.0,2985.617232,12.0
36696,0,0.0,76.0,0,3596.0,2.0,0,0.0,0,0.0,0.0,2.0
36697,0,0.959560049,49.0,0,10000.0,8.0,1,0.0,0,2.0,3014.69853,8.0
36698,0,0.058619592,52.0,1,16249.0,10.0,0,2.0,0,2.0,2949.8184690380003,8.0
36699,0,0.311638874,32.0,0,4000.0,10.0,0,0.0,0,0.0,1105.723568,10.0
36701,0,0.014092696,80.0,0,4947.409592858065,6.0,0,0.0,0,0.0,17.0,6.0
